"","size_based.Assemblage","size_based.m","size_based.Method","size_based.Order.q","size_based.qD","size_based.qD.LCL","size_based.qD.UCL","size_based.SC","size_based.SC.LCL","size_based.SC.UCL","coverage_based.Assemblage","coverage_based.SC","coverage_based.m","coverage_based.Method","coverage_based.Order.q","coverage_based.qD","coverage_based.qD.LCL","coverage_based.qD.UCL"
"5369","SRR19509139",30716,"Rarefaction",2,16.3930644693946,16.1702554201866,16.6158735186025,0.998212559355532,0.998095005378132,0.998330113332932,"SRR19509139",0.998212559339479,30716,"Rarefaction",2,16.3930644693488,16.1703133999266,16.6158155387711
"5370","SRR19509139",34555,"Rarefaction",2,16.393977249292,16.171142618631,16.616811879953,0.99852637092216,0.998410026730094,0.998642715114226,"SRR19509139",0.998526370904981,34555,"Rarefaction",2,16.3939772492411,16.1712054400776,16.6167490584047
"5371","SRR19509139",38394,"Rarefaction",2,16.3947075655195,16.1718524660548,16.6175626649843,0.998768635425318,0.998652555113903,0.998884715736732,"SRR19509139",0.99876863543188,38394,"Rarefaction",2,16.3947075655396,16.1719187963321,16.6174963347472
"5372","SRR19509139",42234,"Rarefaction",2,16.3953052995615,16.1724334465221,16.618177152601,0.998959954988032,0.998843808479342,0.999076101496721,"SRR19509139",0.998959955000791,42234,"Rarefaction",2,16.3953052996022,16.1725022784558,16.6181083207485
"5373","SRR19509139",46073,"Rarefaction",2,16.3958033125134,16.1729175004489,16.6186891245778,0.999113820338795,0.998997598805395,0.999230041872195,"SRR19509139",0.999113820345609,46073,"Rarefaction",2,16.3958033125358,16.1729882604816,16.61861836459
"5374","SRR19509139",49913,"Rarefaction",2,16.3962248408174,16.1733272132088,16.6191224684261,0.999239601519171,0.999123355866479,0.999355847171864,"SRR19509139",0.99923960150998,49913,"Rarefaction",2,16.3962248407862,16.1733997572707,16.6190499243017
"5375","SRR19509139",53752,"Rarefaction",2,16.3965860728429,16.1736783195547,16.6194938261312,0.999343776882584,0.999227430963862,0.999460122801306,"SRR19509139",0.99934377689478,53752,"Rarefaction",2,16.396586072886,16.1737527847249,16.619419361047
"5376","SRR19509139",57591,"Rarefaction",2,16.3968991583257,16.1739826287683,16.619815687883,0.999431129557544,0.999314365205654,0.999547893909434,"SRR19509139",0.999431129540164,57591,"Rarefaction",2,16.3968991582624,16.1740589514067,16.6197393651181
"5377","SRR19509139",61431,"Rarefaction",2,16.3971731888391,16.1742489776493,16.6200974000289,0.999505218920514,0.999387419950447,0.999623017890582,"SRR19509139",0.999505218920281,61431,"Rarefaction",2,16.3971731888382,16.1743250457533,16.620021331923
"5378","SRR19509139",65270,"Rarefaction",2,16.3974149242676,16.1744839366274,16.6203459119078,0.99956871896761,0.999448964743722,0.999688473191498,"SRR19509139",0.999568718956331,65270,"Rarefaction",2,16.397414924224,16.1745641175753,16.6202657308727
"5379","SRR19509139",69110,"Rarefaction",2,16.3976298618075,16.1746928488462,16.6205668747689,0.999623793607385,0.999500887828327,0.999746699386443,"SRR19509139",0.999623793607388,69109,"Rarefaction",2,16.3976298211579,16.1747794692266,16.6204801730892
"5380","SRR19509139",69111,"Observed",2,16.3976299146707,16.1746929002274,16.620566929114,0.99962380700651,0.999500900230586,0.999746713782434,"SRR19509139",0.99962380700651,69111,"Observed",2,16.3976299146707,16.1747795604675,16.6204802688738
"5381","SRR19509139",69112,"Extrapolation",2,16.3976299675323,16.1746929516072,16.6205669834575,0.999623820405158,0.999500912632387,0.999746728177929,"SRR19509139",0.999623820405158,69112,"Extrapolation",2,16.3976299675323,16.174779612667,16.6204803223976
"5382","SRR19509139",72749,"Extrapolation",2,16.3978126129975,16.1748704769268,16.6207547490682,0.999669526178105,0.999543231168002,0.999795821188207,"SRR19509139",0.999669526178105,72749,"Extrapolation",2,16.3978126129975,16.1749573969877,16.6206678290073
"5383","SRR19509139",76386,"Extrapolation",2,16.3979778692121,16.1750311004226,16.6209246380016,0.999709678705449,0.999580770784153,0.999838586626746,"SRR19509139",0.999709678705449,76386,"Extrapolation",2,16.3979778692121,16.1751168597026,16.6208388787216
"5384","SRR19509139",80024,"Extrapolation",2,16.3981281461451,16.1751771645176,16.6210791277727,0.999744961789698,0.999614420147322,0.999875503432074,"SRR19509139",0.999744961789698,80024,"Extrapolation",2,16.3981281461451,16.1752615479282,16.6209947443621
"5385","SRR19509139",83661,"Extrapolation",2,16.3982653199735,16.1753104928036,16.6212201471434,0.999775948899825,0.999644767377476,0.999907130422173,"SRR19509139",0.999775948899825,83661,"Extrapolation",2,16.3982653199735,16.1753933268732,16.6211373130738
"5386","SRR19509139",87298,"Extrapolation",2,16.398391065975,16.1754327136023,16.6213494183478,0.999803171080011,0.999672265636855,0.999934076523166,"SRR19509139",0.999803171080011,87298,"Extrapolation",2,16.398391065975,16.175513894538,16.6212682374121
"5387","SRR19509139",90936,"Extrapolation",2,16.3985067856426,16.175545189124,16.6214683821613,0.999827091927351,0.99969726381237,0.999956920042332,"SRR19509139",0.999827091927351,90936,"Extrapolation",2,16.3985067856426,16.1756246614561,16.6213889098292
"5388","SRR19509139",94573,"Extrapolation",2,16.3986135756963,16.1756489853484,16.6215781660443,0.999848100236195,0.999720024735427,0.999976175736962,"SRR19509139",0.999848100236195,94573,"Extrapolation",2,16.3986135756963,16.1757267286935,16.6215004226992
"5389","SRR19509139",98210,"Extrapolation",2,16.3987124575019,16.1757450950123,16.6216798199915,0.999866556038185,0.999740786897135,0.999992325179235,"SRR19509139",0.999866556038185,98210,"Extrapolation",2,16.3987124575019,16.1758211123935,16.6216038026103
"5390","SRR19509139",101848,"Extrapolation",2,16.3988043024966,16.1758343651262,16.6217742398669,0.999882773637912,0.999759753787379,1,"SRR19509139",0.999882773637912,101848,"Extrapolation",2,16.3988043024966,16.1759086756988,16.6216999292943
"5391","SRR19509139",105485,"Extrapolation",2,16.3988897906231,16.175917456574,16.6218621246723,0.999897016626002,0.999777088530223,1,"SRR19509139",0.999897016626002,105485,"Extrapolation",2,16.3988897906231,16.1759900918352,16.621789489411
"5392","SRR19509139",109123,"Extrapolation",2,16.3989696021794,16.1759950305838,16.621944173775,0.999909532315099,0.999792954347765,1,"SRR19509139",0.999909532315099,109123,"Extrapolation",2,16.3989696021794,16.1760660287794,16.6218731755793
"5393","SRR19509139",112760,"Extrapolation",2,16.3990442446689,16.1760675804334,16.6220209089044,0.999920524127313,0.999807479698478,1,"SRR19509139",0.999920524127313,112760,"Extrapolation",2,16.3990442446689,16.1761369856778,16.62195150366
"5394","SRR19509139",116397,"Extrapolation",2,16.399114223141,16.1761355970148,16.6220928492672,0.99993018043574,0.999820792311771,1,"SRR19509139",0.99993018043574,116397,"Extrapolation",2,16.399114223141,16.1762034559823,16.6220249902997
"5395","SRR19509139",120035,"Extrapolation",2,16.3991799790241,16.1761995093824,16.6221604486659,0.999938665688507,0.999833006446345,1,"SRR19509139",0.999938665688507,120035,"Extrapolation",2,16.3991799790241,16.1762658699449,16.6220940881033
"5396","SRR19509139",123672,"Extrapolation",2,16.3992418502903,16.1762596460342,16.6222240545464,0.999946117799556,0.999844215763116,1,"SRR19509139",0.999946117799556,123672,"Extrapolation",2,16.3992418502903,16.1763245574706,16.62215914311
"5397","SRR19509139",127309,"Extrapolation",2,16.3993001868719,16.1763163470932,16.6222840266506,0.999952664480059,0.999854514595567,1,"SRR19509139",0.999952664480059,127309,"Extrapolation",2,16.3993001868719,16.1763798581146,16.6222205156292
"5398","SRR19509139",130947,"Extrapolation",2,16.399355297988,16.1763699131103,16.6223406828657,0.999958417220796,0.999863987726008,1,"SRR19509139",0.999958417220796,130947,"Extrapolation",2,16.399355297988,16.1764320713931,16.6222785245829
"5399","SRR19509139",134584,"Extrapolation",2,16.3994074160583,16.1764205699899,16.6223942621267,0.999963469523183,0.999872704543694,1,"SRR19509139",0.999963469523183,134584,"Extrapolation",2,16.3994074160583,16.1764814229209,16.6223334091957
"5400","SRR19509139",138222,"Extrapolation",2,16.3994568048941,16.1764685741479,16.6224450356404,0.999967909114475,0.999880737493483,1,"SRR19509139",0.999967909114475,138222,"Extrapolation",2,16.3994568048941,16.1765281671141,16.6223854426742
"5401","SRR19509140",1,"Rarefaction",0,1,0.999999999999999,1,0.270488149174611,0.267099116816975,0.273877181532247,"SRR19509140",0.270488149174611,1,"Rarefaction",0,1,0.993119885942253,1.00688011405775
"5402","SRR19509140",3625,"Rarefaction",0,245.066752113276,242.181587903713,247.951916322839,0.973995356432832,0.973291996857642,0.974698716008023,"SRR19509140",0.973995356699797,3625,"Rarefaction",0,245.06675321099,240.074740677691,250.058765744289
"5403","SRR19509140",7249,"Rarefaction",0,312.151495706215,307.840808237776,316.462183174654,0.986465749432577,0.985940326590826,0.986991172274328,"SRR19509140",0.986465749366894,7249,"Rarefaction",0,312.151495227381,304.979832809,319.323157645762
"5404","SRR19509140",10874,"Rarefaction",0,351.892509979223,346.457845882516,357.32717407593,0.991021893472077,0.990635236345286,0.991408550598868,"SRR19509140",0.991021893439714,10874,"Rarefaction",0,351.892509639076,343.472206651508,360.312812626644
"5405","SRR19509140",14498,"Rarefaction",0,379.797835592433,373.542455320427,386.053215864439,0.993364484847926,0.993067978157649,0.993660991538202,"SRR19509140",0.993364484830479,14498,"Rarefaction",0,379.797835357822,370.727902037848,388.867768677797
"5406","SRR19509140",18122,"Rarefaction",0,401.045652390533,394.199639518512,407.891665262554,0.994809049982997,0.99456830528977,0.995049794676224,"SRR19509140",0.994809050014383,18122,"Rarefaction",0,401.045652891257,391.649269838265,410.442035944249
"5407","SRR19509140",21747,"Rarefaction",0,417.969978675474,410.697358288509,425.24259906244,0.995797374018425,0.995589195907701,0.99600555212915,"SRR19509140",0.995797374027786,21747,"Rarefaction",0,417.969978846238,408.405357629094,427.534600063381
"5408","SRR19509140",25371,"Rarefaction",0,431.833430464034,424.248196077984,439.418664850084,0.996516807218412,0.996325754957099,0.996707859479725,"SRR19509140",0.99651680725049,25371,"Rarefaction",0,431.833431112552,422.158457407074,441.50840481803
"5409","SRR19509140",28995,"Rarefaction",0,443.424670605042,435.603141801726,451.246199408358,0.997062904314824,0.996879523592145,0.997246285037503,"SRR19509140",0.997062904325517,28995,"Rarefaction",0,443.424670845026,433.633610263198,453.215731426854
"5410","SRR19509140",32620,"Rarefaction",0,453.267152056041,445.257562974846,461.276741137235,0.997490363088465,0.997309472498062,0.997671253678868,"SRR19509140",0.997490363093055,32620,"Rarefaction",0,453.267152162644,443.314110564935,463.220193760352
"5411","SRR19509140",36244,"Rarefaction",0,461.719810054411,453.549387302318,469.890232806505,0.997832905201015,0.997651868698499,0.99801394170353,"SRR19509140",0.997832905204293,36244,"Rarefaction",0,461.719810136913,451.53342202427,471.906198249557
"5412","SRR19509140",39868,"Rarefaction",0,469.049772596298,460.729434953929,477.370110238666,0.99811296237151,0.997930406207859,0.998295518535161,"SRR19509140",0.998112962363879,39868,"Rarefaction",0,469.049772392195,458.540219323886,479.559325460504
"5413","SRR19509140",43493,"Rarefaction",0,475.455872741381,466.983487174122,483.928258308641,0.998345826538275,0.998160906634277,0.998530746442273,"SRR19509140",0.998345826530838,43493,"Rarefaction",0,475.455872534594,464.516628507751,486.395116561437
"5414","SRR19509140",47117,"Rarefaction",0,481.085326213346,472.447945016336,489.722707410356,0.998542097139572,0.998354169776566,0.998730024502577,"SRR19509140",0.9985420971292,47117,"Rarefaction",0,481.085325910052,469.593138757136,492.577513062968
"5415","SRR19509140",50741,"Rarefaction",0,486.057620267803,477.232800432806,494.8824401028,0.998709588168634,0.998518091570417,0.99890108476685,"SRR19509140",0.998709588178736,50741,"Rarefaction",0,486.057620570716,473.872547705993,498.24269343544
"5416","SRR19509140",54366,"Rarefaction",0,490.467334763559,481.424260934632,499.510408592485,0.998854055793794,0.998658478944758,0.999049632642831,"SRR19509140",0.998854055805608,54366,"Rarefaction",0,490.467335128994,477.435266598749,503.499403659239
"5417","SRR19509140",57990,"Rarefaction",0,494.387448472063,485.08822412883,503.686672815296,0.998979740698193,0.998779609962931,0.999179871433454,"SRR19509140",0.998979740690848,57990,"Rarefaction",0,494.387448241753,480.348159425214,508.426737058293
"5418","SRR19509140",61614,"Rarefaction",0,497.88086344194,488.281524506318,507.480202377562,0.999090029768982,0.998884869493144,0.999295190044821,"SRR19509140",0.999090029780279,61614,"Rarefaction",0,497.880863801386,482.720109394154,513.041618208617
"5419","SRR19509140",65239,"Rarefaction",0,500.99918761496,491.050919686259,510.947455543661,0.999187614960147,0.998976881789012,0.999398348131283,"SRR19509140",0.999187614960147,65239,"Rarefaction",0,500.99916037891,484.71079108324,517.287529674581
"5420","SRR19509140",65240,"Observed",0,501,491.051628741223,510.948371258777,0.999187640334148,0.998976905538901,0.999398375129394,"SRR19509140",0.999187640334148,65240,"Observed",0,501,484.711383647383,517.288616352617
"5421","SRR19509140",65241,"Extrapolation",0,501.000812359666,491.052337766831,510.949286952501,0.999187665707356,0.998976929288114,0.999398402126597,"SRR19509140",0.999187665707356,65241,"Extrapolation",0,501.000812359668,484.711896751859,517.289727967476
"5422","SRR19509140",68674,"Extrapolation",0,503.645285624562,493.319408101941,513.971163147184,0.999270263074896,0.999054692972343,0.999485833177449,"SRR19509140",0.999270263074896,68674,"Extrapolation",0,503.645285624562,486.381013283592,520.909557965532
"5423","SRR19509140",72108,"Extrapolation",0,506.021526935875,495.276376110129,516.766677761621,0.9993444824968,0.999125673463781,0.999563291529819,"SRR19509140",0.9993444824968,72108,"Extrapolation",0,506.021526935877,487.874442069846,524.168611801907
"5424","SRR19509140",75541,"Extrapolation",0,508.155498784038,496.955303612665,519.355693955411,0.999411134884409,0.999190699574958,0.99963157019386,"SRR19509140",0.999411134884409,75541,"Extrapolation",0,508.155498784039,489.179416793168,527.13158077491
"5425","SRR19509140",78975,"Extrapolation",0,510.073019422304,498.388010655684,521.758028188925,0.999471026643966,0.999250472693491,0.999691580594441,"SRR19509140",0.999471026643966,78975,"Extrapolation",0,510.073019422306,490.32175691522,529.824281929392
"5426","SRR19509140",82409,"Extrapolation",0,511.795514609076,499.602382541296,523.988646676856,0.999524826986715,0.999305503915125,0.999744150058305,"SRR19509140",0.999524826986715,82409,"Extrapolation",0,511.795514609075,491.327373705185,532.263655512964
"5427","SRR19509140",85842,"Extrapolation",0,513.342392958369,500.624091684226,526.060694232512,0.999573142120496,0.999356220674339,0.999790063566653,"SRR19509140",0.999573142120496,85842,"Extrapolation",0,513.34239295837,492.216013499831,534.468772416908
"5428","SRR19509140",89276,"Extrapolation",0,514.732369664112,501.477228955328,527.987510372897,0.999616556594894,0.999403031015581,0.999830082174206,"SRR19509140",0.999616556594894,89276,"Extrapolation",0,514.732369664114,493.003917316719,536.460822011508
"5429","SRR19509140",92710,"Extrapolation",0,515.98097587861,502.182611185316,529.779340571904,0.999655555509271,0.999446251357107,0.999864859661434,"SRR19509140",0.999655555509271,92710,"Extrapolation",0,515.980975878608,493.703826287765,538.258125469451
"5430","SRR19509140",96143,"Extrapolation",0,517.102280561974,502.758996053441,531.445565070508,0.99969057829294,0.999486165932909,0.99989499065297,"SRR19509140",0.99969057829294,96143,"Extrapolation",0,517.102280561973,494.326496219995,539.878064903951
"5431","SRR19509140",99577,"Extrapolation",0,518.109850026392,503.223547927148,532.996152125636,0.999722048675529,0.999523063871965,0.999921033479092,"SRR19509140",0.999722048675529,99577,"Extrapolation",0,518.109850026393,494.881568610897,541.338131441888
"5432","SRR19509140",103010,"Extrapolation",0,519.014692839241,503.590914987734,534.438470690748,0.999750310498172,0.999557164787206,0.999943456209138,"SRR19509140",0.999750310498172,103010,"Extrapolation",0,519.014692839241,495.37667354505,542.652712133431
"5433","SRR19509140",106444,"Extrapolation",0,519.827756408715,503.874506776647,535.781006040783,0.99977570569176,0.999588708506448,0.999962702877071,"SRR19509140",0.99977570569176,106444,"Extrapolation",0,519.827756408714,495.818975093793,543.836537723634
"5434","SRR19509140",109878,"Extrapolation",0,520.558125645432,504.085843260679,537.030408030184,0.999798518014011,0.999617886063278,0.999979149964744,"SRR19509140",0.999798518014011,109878,"Extrapolation",0,520.55812564543,496.214301348852,544.901949942009
"5435","SRR19509140",113311,"Extrapolation",0,521.21403015416,504.235133417979,538.192926890341,0.999819004508057,0.999644874626008,0.999993134390106,"SRR19509140",0.999819004508057,113311,"Extrapolation",0,521.214030154159,496.567782632232,545.860277676085
"5436","SRR19509140",116745,"Extrapolation",0,521.803405516961,504.331461418832,539.275349615091,0.999837413033536,0.99966985961686,1,"SRR19509140",0.999837413033536,116745,"Extrapolation",0,521.803405516962,496.884212651597,546.722598382328
"5437","SRR19509140",120179,"Extrapolation",0,522.332837224432,504.382667890677,540.283006558187,0.999853949281388,0.999692988992579,1,"SRR19509140",0.999853949281388,120179,"Extrapolation",0,522.33283722443,497.16752478827,547.498149660591
"5438","SRR19509140",123612,"Extrapolation",0,522.808290771127,504.395665166976,541.220916375278,0.99986879957762,0.99971440044844,1,"SRR19509140",0.99986879957762,123612,"Extrapolation",0,522.808290771125,497.42121993268,548.19536160957
"5439","SRR19509140",127046,"Extrapolation",0,523.235518519754,504.376501919111,542.094535120397,0.999882143591288,0.999734238733099,1,"SRR19509140",0.999882143591288,127046,"Extrapolation",0,523.235518519754,497.648607110866,548.822429928643
"5440","SRR19509140",130480,"Extrapolation",0,523.619294175661,504.330444024192,542.90814432713,0.999894130424105,0.999752619213432,1,"SRR19509140",0.999894130424105,130480,"Extrapolation",0,523.619294175659,497.852413878879,549.38617447244
"5441","SRR19509140",1,"Rarefaction",1,1,1,1,0.270488149174611,0.267099116816975,0.273877181532247,"SRR19509140",0.270488149174611,1,"Rarefaction",1,1,0.993787638314107,1.00621236168589
"5442","SRR19509140",3625,"Rarefaction",1,16.6441663828905,16.3664666497787,16.9218661160022,0.973995356432832,0.973291996857642,0.974698716008023,"SRR19509140",0.973995356699797,3625,"Rarefaction",1,16.6441663923796,16.3614799735432,16.9268528112159
"5443","SRR19509140",7249,"Rarefaction",1,17.096461217873,16.8086864367232,17.3842359990228,0.986465749432577,0.985940326590826,0.986991172274328,"SRR19509140",0.986465749366894,7249,"Rarefaction",1,17.0964612153964,16.8078009632319,17.3851214675608
"5444","SRR19509140",10874,"Rarefaction",1,17.2741656302952,16.9826494252807,17.5656818353096,0.991021893472077,0.990635236345286,0.991408550598868,"SRR19509140",0.991021893439714,10874,"Rarefaction",1,17.2741656289904,16.9833504797929,17.5649807781879
"5445","SRR19509140",14498,"Rarefaction",1,17.3706749082875,17.0772363138723,17.6641135027026,0.993364484847926,0.993067978157649,0.993660991538202,"SRR19509140",0.993364484830479,14498,"Rarefaction",1,17.3706749075584,17.0787293606422,17.6626204544746
"5446","SRR19509140",18122,"Rarefaction",1,17.4317302178639,17.1371346934758,17.726325742252,0.994809049982997,0.99456830528977,0.995049794676224,"SRR19509140",0.994809050014383,18122,"Rarefaction",1,17.4317302191924,17.1389742492393,17.7244861891454
"5447","SRR19509140",21747,"Rarefaction",1,17.4739741401927,17.1786111255807,17.7693371548048,0.995797374018425,0.995589195907701,0.99600555212915,"SRR19509140",0.995797374027786,21747,"Rarefaction",1,17.4739741405935,17.1805504528591,17.7673978283278
"5448","SRR19509140",25371,"Rarefaction",1,17.5049619994953,17.2090549592666,17.800869039724,0.996516807218412,0.996325754957099,0.996707859479725,"SRR19509140",0.99651680725049,25371,"Rarefaction",1,17.5049620008757,17.2109650662624,17.7989589354889
"5449","SRR19509140",28995,"Rarefaction",1,17.5286773887542,17.2323652733216,17.8249895041868,0.997062904314824,0.996879523592145,0.997246285037503,"SRR19509140",0.997062904325517,28995,"Rarefaction",1,17.5286773892261,17.2341805930662,17.8231741853861
"5450","SRR19509140",32620,"Rarefaction",1,17.5474146841052,17.25078942028,17.8440399479304,0.997490363088465,0.997309472498062,0.997671253678868,"SRR19509140",0.997490363093055,32620,"Rarefaction",1,17.5474146843017,17.2524754140376,17.8423539545657
"5451","SRR19509140",36244,"Rarefaction",1,17.5625804130527,17.2657059705603,17.8594548555452,0.997832905201015,0.997651868698499,0.99801394170353,"SRR19509140",0.997832905204293,36244,"Rarefaction",1,17.5625804131969,17.2672419916756,17.8579188347181
"5452","SRR19509140",39868,"Rarefaction",1,17.5751049508996,17.2780273520008,17.8721825497983,0.99811296237151,0.997930406207859,0.998295518535161,"SRR19509140",0.998112962363879,39868,"Rarefaction",1,17.5751049505584,17.2793983237003,17.8708115774164
"5453","SRR19509140",43493,"Rarefaction",1,17.5856206966529,17.2883740429151,17.8828673503908,0.998345826538275,0.998160906634277,0.998530746442273,"SRR19509140",0.998345826530838,43493,"Rarefaction",1,17.5856206963195,17.2895671110794,17.8816742815596
"5454","SRR19509140",47117,"Rarefaction",1,17.5945659198325,17.2971761872305,17.8919556524346,0.998542097139572,0.998354169776566,0.998730024502577,"SRR19509140",0.9985420971292,47117,"Rarefaction",1,17.5945659193574,17.2981799873598,17.890951851355
"5455","SRR19509140",50741,"Rarefaction",1,17.6022659074837,17.3047531506494,17.8997786643179,0.998709588168634,0.998518091570417,0.99890108476685,"SRR19509140",0.998709588178736,50741,"Rarefaction",1,17.6022659079476,17.3055579501438,17.8989738657514
"5456","SRR19509140",54366,"Rarefaction",1,17.6089618770822,17.3113418140663,17.9065819400981,0.998854055793794,0.998658478944758,0.999049632642831,"SRR19509140",0.998854055805608,54366,"Rarefaction",1,17.6089618776326,17.3119404007317,17.9059833545335
"5457","SRR19509140",57990,"Rarefaction",1,17.6148319686383,17.3171171396081,17.9125467976686,0.998979740698193,0.998779609962931,0.999179871433454,"SRR19509140",0.998979740690848,57990,"Rarefaction",1,17.6148319682953,17.3175068796879,17.9121570569027
"5458","SRR19509140",61614,"Rarefaction",1,17.6200186581787,17.3222190909499,17.9178182254075,0.999090029768982,0.998884869493144,0.999295190044821,"SRR19509140",0.999090029780279,61614,"Rarefaction",1,17.6200186587111,17.3224089940438,17.9176283233784
"5459","SRR19509140",65239,"Rarefaction",1,17.6246334535366,17.326757218245,17.9225096888281,0.999187614960147,0.998976881789012,0.999398348131283,"SRR19509140",0.999187614960147,65239,"Rarefaction",1,17.6246334132232,17.3267362583254,17.922530568121
"5460","SRR19509140",65240,"Observed",1,17.6246346559878,17.3267584005139,17.9225109114617,0.999187640334148,0.998976905538901,0.999398375129394,"SRR19509140",0.999187640334148,65240,"Observed",1,17.6246346559878,17.3267375198968,17.9225317920788
"5461","SRR19509140",65241,"Extrapolation",1,17.6246358584199,17.3267595827638,17.9225121340759,0.999187665707356,0.998976929288114,0.999398402126597,"SRR19509140",0.999187665707356,65241,"Extrapolation",1,17.6246358584199,17.3267386369321,17.9225330799076
"5462","SRR19509140",68674,"Extrapolation",1,17.6286528453615,17.3307087700831,17.9265969206398,0.999270263074896,0.999054692972343,0.999485833177449,"SRR19509140",0.999270263074896,68674,"Extrapolation",1,17.6286528453615,17.3304584159461,17.9268472747769
"5463","SRR19509140",72108,"Extrapolation",1,17.6324569646509,17.3344479610403,17.9304659682615,0.9993444824968,0.999125673463781,0.999563291529819,"SRR19509140",0.9993444824968,72108,"Extrapolation",1,17.6324569646509,17.3339386511472,17.9309752781547
"5464","SRR19509140",75541,"Extrapolation",1,17.6360573981703,17.3379862581045,17.9341285382361,0.999411134884409,0.999190699574958,0.99963157019386,"SRR19509140",0.999411134884409,75541,"Extrapolation",1,17.6360573981703,17.337231941262,17.9348828550786
"5465","SRR19509140",78975,"Extrapolation",1,17.6394670379826,17.3413364042197,17.9375976717454,0.999471026643966,0.999250472693491,0.999691580594441,"SRR19509140",0.999471026643966,78975,"Extrapolation",1,17.6394670379826,17.3403652868542,17.9385687891109
"5466","SRR19509140",82409,"Extrapolation",1,17.6426950283468,17.3445074534335,17.9408826032601,0.999524826986715,0.999305503915125,0.999744150058305,"SRR19509140",0.999524826986715,82409,"Extrapolation",1,17.6426950283468,17.3433460045209,17.9420440521727
"5467","SRR19509140",85842,"Extrapolation",1,17.6457501808863,17.3475081282966,17.943992233476,0.999573142120496,0.999356220674339,0.999790063566653,"SRR19509140",0.999573142120496,85842,"Extrapolation",1,17.6457501808863,17.3461806222714,17.9453197395012
"5468","SRR19509140",89276,"Extrapolation",1,17.6486434351778,17.3503492360677,17.9469376342878,0.999616556594894,0.999403031015581,0.999830082174206,"SRR19509140",0.999616556594894,89276,"Extrapolation",1,17.6486434351778,17.3488784138806,17.9484084564749
"5469","SRR19509140",92710,"Extrapolation",1,17.6513825505942,17.3530384555998,17.9497266455886,0.999655555509271,0.999446251357107,0.999864859661434,"SRR19509140",0.999655555509271,92710,"Extrapolation",1,17.6513825505942,17.3514455631652,17.9513195380232
"5470","SRR19509140",96143,"Extrapolation",1,17.6539750042499,17.3555831846023,17.9523668238975,0.99969057829294,0.999486165932909,0.99989499065297,"SRR19509140",0.99969057829294,96143,"Extrapolation",1,17.6539750042499,17.3538878992187,17.9540621092811
"5471","SRR19509140",99577,"Extrapolation",1,17.656430078937,17.3579925886983,17.9548675691756,0.999722048675529,0.999523063871965,0.999921033479092,"SRR19509140",0.999722048675529,99577,"Extrapolation",1,17.656430078937,17.3562129290473,17.9566472288266
"5472","SRR19509140",103010,"Extrapolation",1,17.6587537003913,17.3602725343801,17.9572348664025,0.999750310498172,0.999557164787206,0.999943456209138,"SRR19509140",0.999750310498172,103010,"Extrapolation",1,17.6587537003913,17.3584249992831,17.9590824014995
"5473","SRR19509140",106444,"Extrapolation",1,17.6609541887983,17.3624312338808,17.9594771437158,0.99977570569176,0.999588708506448,0.999962702877071,"SRR19509140",0.99977570569176,106444,"Extrapolation",1,17.6609541887983,17.3605307657808,17.9613776118158
"5474","SRR19509140",109878,"Extrapolation",1,17.6630374456129,17.3644745223844,17.9616003688414,0.999798518014011,0.999617886063278,0.999979149964744,"SRR19509140",0.999798518014011,109878,"Extrapolation",1,17.6630374456129,17.3625346374362,17.9635402537896
"5475","SRR19509140",113311,"Extrapolation",1,17.6650091576162,17.3664080214125,17.9636102938198,0.999819004508057,0.999644874626008,0.999993134390106,"SRR19509140",0.999819004508057,113311,"Extrapolation",1,17.6650091576162,17.3644408728618,17.9655774423705
"5476","SRR19509140",116745,"Extrapolation",1,17.6668763849121,17.3682386957011,17.9655140741231,0.999837413033536,0.99966985961686,1,"SRR19509140",0.999837413033536,116745,"Extrapolation",1,17.6668763849121,17.3662551371872,17.967497632637
"5477","SRR19509140",120179,"Extrapolation",1,17.6686441351881,17.3699714941049,17.9673167762713,0.999853949281388,0.999692988992579,1,"SRR19509140",0.999853949281388,120179,"Extrapolation",1,17.6686441351881,17.3679811927931,17.9693070775831
"5478","SRR19509140",123612,"Extrapolation",1,17.6703172339695,17.3716111842526,17.9690232836864,0.99986879957762,0.99971440044844,1,"SRR19509140",0.99986879957762,123612,"Extrapolation",1,17.6703172339695,17.3696226977512,17.9710117701878
"5479","SRR19509140",127046,"Extrapolation",1,17.6719016721168,17.3731636728439,17.9706396713897,0.999882143591288,0.999734238733099,1,"SRR19509140",0.999882143591288,127046,"Extrapolation",1,17.6719016721168,17.3711845389384,17.9726188052953
"5480","SRR19509140",130480,"Extrapolation",1,17.6734016989097,17.3746331569942,17.9721702408251,0.999894130424105,0.999752619213432,1,"SRR19509140",0.999894130424105,130480,"Extrapolation",1,17.6734016989097,17.3726699770303,17.974133420789
"5481","SRR19509140",1,"Rarefaction",2,1,1,1,0.270488149174611,0.267099116816975,0.273877181532247,"SRR19509140",0.270488149174611,1,"Rarefaction",2,1,0.994573775891967,1.00542622410803
"5482","SRR19509140",3625,"Rarefaction",2,3.69427108267673,3.64812141334237,3.7404207520111,0.973995356432832,0.973291996857642,0.974698716008023,"SRR19509140",0.973995356699797,3625,"Rarefaction",2,3.69427108270871,3.64810233047692,3.7404398349405
